carrier,delayed30,delay,destination
Republic,FALSE,-7,IND
Delta,FALSE,15,MCO
Republic,FALSE,-15,ORD
Republic,FALSE,-37,IND
Delta,FALSE,-19,MSP
Republic,FALSE,-6,CLT
Republic,FALSE,23,CMH
Delta,FALSE,-25,ORD
Delta,TRUE,66,ATL
Republic,FALSE,-24,OMA
Republic,FALSE,-27,STL
Republic,FALSE,-3,LIT
Republic,FALSE,-14,TUL
Delta,FALSE,2,ATL
Delta,FALSE,-11,DTW
Delta,FALSE,-6,PBI
Republic,FALSE,-21,XNA
Republic,FALSE,-22,DCA
Delta,FALSE,-20,BNA
Delta,FALSE,-2,FLL
Republic,FALSE,10,BOS
Republic,FALSE,-34,CMH
Delta,FALSE,-4,TPA
Delta,FALSE,-23,RSW
Republic,FALSE,-19,PIT
Republic,FALSE,-11,BOS
Republic,FALSE,-9,PIT
Delta,FALSE,19,MCO
Delta,FALSE,-13,IAH
Republic,FALSE,-2,ORF
Delta,TRUE,59,MIA
Delta,FALSE,7,ATL
Republic,FALSE,-12,MCI
Republic,FALSE,-24,IAD
Republic,FALSE,5,ATL
Republic,FALSE,-41,ORD
Republic,FALSE,-1,RIC
Republic,FALSE,-28,CVG
Republic,FALSE,-5,DCA
Republic,FALSE,-16,IND
Republic,FALSE,-4,MEM
Republic,FALSE,-25,ILM
Delta,TRUE,239,MSY
Republic,FALSE,0,CMH
Republic,FALSE,-31,GSO
Republic,FALSE,-24,DTW
Delta,FALSE,-8,BOS
Republic,FALSE,-42,CLE
Republic,FALSE,6,BTV
Republic,FALSE,-34,RDU
Republic,FALSE,-8,ROC
Republic,FALSE,7,PWM
Republic,FALSE,-22,RIC
Republic,FALSE,-15,BUF
Republic,FALSE,-15,BDL
Republic,FALSE,-7,DCA
Delta,TRUE,140,DFW
Republic,FALSE,5,BOS
Delta,FALSE,17,ATL
Delta,FALSE,-8,SYR
Delta,TRUE,74,ORD
Republic,FALSE,-28,STL
Republic,FALSE,-27,DCA
Delta,FALSE,-34,DFW
Delta,FALSE,-39,ORD
Republic,FALSE,-21,CMH
Delta,FALSE,-27,ATL
Delta,FALSE,0,MSP
Republic,FALSE,-19,RIC
Republic,FALSE,23,BOS
Republic,FALSE,-25,STL
Republic,FALSE,-20,CMH
Republic,FALSE,-15,ORF
Delta,FALSE,-29,IAH
Republic,FALSE,-8,BNA
Republic,FALSE,-19,PIT
Republic,FALSE,-25,RDU
Republic,FALSE,-16,DTW
Republic,FALSE,22,RDU
Delta,FALSE,-9,BOS
Republic,FALSE,-2,PIT
Delta,FALSE,-14,PBI
Delta,FALSE,-34,ATL
Delta,FALSE,6,MIA
Delta,FALSE,-18,TPA
Delta,FALSE,-5,FLL
Delta,FALSE,-9,MCO
Delta,FALSE,-55,DEN
Republic,FALSE,-10,CHO
Republic,FALSE,-21,MSP
Republic,FALSE,-18,BOS
Republic,FALSE,-41,CVG
Delta,FALSE,-25,ATL
Delta,FALSE,-46,ORD
Republic,FALSE,-32,ILM
Republic,FALSE,-14,RIC
Republic,FALSE,-34,ATL
Delta,FALSE,-43,DFW
Delta,FALSE,8,MSP
Republic,FALSE,-23,CLT
Republic,FALSE,-12,GSO
Republic,FALSE,-28,STL
Republic,FALSE,-46,IAH
Republic,FALSE,-25,BOS
Republic,FALSE,-47,CMH
Republic,FALSE,-22,CMH
Republic,FALSE,-26,PIT
Delta,FALSE,-35,DTW
Republic,FALSE,-27,CLE
Delta,TRUE,214,DTW
Republic,FALSE,-41,BNA
Republic,FALSE,-35,IND
Delta,FALSE,-32,ATL
Republic,FALSE,5,EYW
Republic,FALSE,-9,BOS
Delta,TRUE,150,ORD
Delta,FALSE,-20,MSY
Delta,FALSE,-7,MCO
Republic,FALSE,-16,DCA
Republic,FALSE,-15,CLT
Republic,FALSE,-23,SDF
Republic,FALSE,4,IND
Republic,FALSE,-7,CVG
Delta,FALSE,-9,ATL
Delta,FALSE,-8,MSP
Republic,FALSE,1,ORF
Republic,FALSE,-27,AVL
Republic,FALSE,-13,BUF
Delta,FALSE,-4,RSW
Republic,TRUE,73,SDF
Delta,FALSE,-4,BOS
Delta,FALSE,-12,MIA
Delta,FALSE,-5,MCO
Republic,FALSE,-25,MCI
Republic,FALSE,-25,ROA
Delta,FALSE,-30,IAH
Republic,FALSE,-9,DCA
Delta,FALSE,4,PBI
Republic,FALSE,-20,CMH
Republic,FALSE,-8,XNA
Delta,FALSE,4,FLL
Republic,FALSE,-18,DTW
Delta,FALSE,1,ORD
Delta,FALSE,-9,SRQ
Republic,FALSE,-11,BDL
Republic,FALSE,-10,PIT
Republic,FALSE,-14,STL
Delta,FALSE,-31,DFW
Republic,FALSE,-33,PIT
Delta,FALSE,-9,TPA
Republic,FALSE,-34,MEM
Republic,FALSE,-25,DAY
Republic,FALSE,2,DCA
Republic,FALSE,-30,BNA
Republic,FALSE,-17,PWM
Republic,FALSE,-15,BNA
Republic,FALSE,23,BOS
Republic,FALSE,-23,ORF
Delta,FALSE,22,ATL
Republic,FALSE,-28,MSP
Republic,FALSE,-38,ORD
Republic,FALSE,-23,BOS
Delta,FALSE,-16,IAH
Delta,FALSE,-17,DTW
Republic,FALSE,-11,SYR
Delta,FALSE,-17,ATL
Republic,FALSE,-14,CLT
Republic,FALSE,-32,IAH
Republic,FALSE,-20,RIC
Republic,FALSE,-33,IAD
Republic,FALSE,9,DCA
Republic,FALSE,-34,CMH
Republic,FALSE,-20,IND
Republic,FALSE,-29,CLE
Delta,FALSE,-32,ATL
Republic,FALSE,-6,MCI
Republic,FALSE,-1,BOS
Republic,FALSE,-13,JAX
Republic,FALSE,2,CHS
Republic,FALSE,-20,ATL
Republic,FALSE,-9,DCA
Republic,FALSE,-9,MCI
Republic,FALSE,-8,CMH
Republic,FALSE,-19,STL
Delta,FALSE,-8,MCO
Delta,FALSE,-21,PBI
Republic,FALSE,-25,BDL
Delta,FALSE,-29,MSP
Delta,FALSE,-13,ATL
Republic,FALSE,-8,BOS
Delta,FALSE,-6,TPA
Republic,FALSE,-27,STL
Delta,FALSE,-39,DFW
Republic,FALSE,-27,PIT
Republic,FALSE,-11,DCA
Delta,FALSE,-8,FLL
Republic,FALSE,-3,PIT
Republic,FALSE,-20,CHO
Republic,FALSE,-51,OKC
Delta,FALSE,-31,DTW
Republic,FALSE,5,BUF
Delta,FALSE,-36,ATL
Republic,FALSE,-18,DTW
Delta,FALSE,-6,BOS
Delta,FALSE,-24,ORD
Delta,TRUE,84,ORD
Republic,FALSE,-35,GSO
Republic,FALSE,-42,RIC
Delta,FALSE,5,BNA
Republic,FALSE,-42,ILM
Republic,FALSE,-7,PIT
Republic,FALSE,-11,ROC
Republic,FALSE,-36,BOS
Republic,FALSE,-8,DCA
Delta,FALSE,-46,DEN
Republic,FALSE,-23,RIC
Republic,FALSE,-12,BTV
Delta,FALSE,-9,DTW
Republic,FALSE,-7,CLE
Delta,TRUE,107,MIA
Republic,FALSE,-41,IND
Delta,FALSE,-6,ATL
Republic,FALSE,-25,IND
Republic,FALSE,-43,ATL
Republic,FALSE,-28,SDF
Republic,FALSE,-10,DCA
Republic,FALSE,-45,MCI
Republic,FALSE,-45,OKC
Republic,FALSE,-22,CMH
Republic,FALSE,-22,BOS
Delta,FALSE,-16,MSP
Delta,FALSE,-6,MCO
Republic,FALSE,-17,ORD
Republic,FALSE,-34,IND
Republic,FALSE,-24,OMA
Republic,FALSE,-21,SDF
Republic,FALSE,7,CMH
Delta,FALSE,-11,ORD
Republic,FALSE,-33,TUL
Republic,FALSE,-38,STL
Delta,FALSE,-4,ATL
Delta,FALSE,-31,BNA
Republic,FALSE,-49,LIT
Delta,FALSE,-28,IAH
Republic,FALSE,-9,BOS
Delta,FALSE,-23,RSW
Delta,FALSE,-3,PBI
Republic,FALSE,-31,XNA
Republic,FALSE,-11,PIT
Republic,FALSE,-36,CMH
Republic,FALSE,10,DCA
Republic,FALSE,-30,IND
Republic,FALSE,-33,MCI
Delta,FALSE,-17,MIA
Delta,FALSE,-16,FLL
Republic,FALSE,-24,PIT
Delta,FALSE,-38,ATL
Republic,FALSE,-5,BOS
Delta,FALSE,-3,MCO
Delta,FALSE,8,TPA
Delta,FALSE,-11,DTW
Republic,FALSE,-27,CMH
Republic,FALSE,-18,CVG
Republic,FALSE,-22,PIT
Republic,FALSE,0,ORF
Republic,FALSE,-38,ATL
Republic,FALSE,-11,DCA
Republic,FALSE,-9,BUF
Delta,TRUE,54,MSY
Republic,FALSE,-30,ILM
Republic,FALSE,-26,MEM
Delta,FALSE,-13,ORD
Republic,FALSE,-7,GSO
Republic,FALSE,-18,DTW
Republic,FALSE,-3,PWM
Republic,FALSE,-27,ORD
Republic,FALSE,-9,BOS
Republic,FALSE,-45,CLE
Republic,FALSE,-10,IAD
Republic,FALSE,-35,RDU
Delta,FALSE,-27,ATL
Republic,FALSE,-37,RIC
Republic,FALSE,-4,BTV
Republic,FALSE,7,ROC
Delta,FALSE,-22,SYR
Republic,FALSE,-24,DCA
Republic,FALSE,-26,BDL
Delta,FALSE,-4,BOS
Delta,TRUE,105,DFW
Delta,FALSE,-39,ORD
Delta,FALSE,-26,DTW
Republic,FALSE,-33,CMH
Republic,FALSE,-13,CLT
Republic,FALSE,-23,STL
Republic,FALSE,-26,DCA
Delta,FALSE,-35,DFW
Delta,FALSE,-24,ATL
Republic,FALSE,-9,BOS
Delta,FALSE,-23,MSP
Delta,FALSE,-33,IAH
Republic,FALSE,-34,PIT
Republic,FALSE,-29,ATL
Republic,FALSE,-7,RDU
Republic,FALSE,2,RIC
Republic,FALSE,-14,CMH
Republic,FALSE,-15,STL
Republic,FALSE,-38,RDU
Republic,FALSE,-22,PIT
Republic,FALSE,-15,BNA
Delta,FALSE,-30,PBI
Delta,FALSE,-15,FLL
Delta,FALSE,-19,TPA
Delta,FALSE,-16,MCO
Republic,FALSE,-12,BOS
Delta,FALSE,-5,MIA
Delta,FALSE,-22,ATL
Republic,FALSE,-4,DCA
Republic,FALSE,-27,DTW
Delta,FALSE,-23,DEN
Republic,FALSE,-32,CHO
Republic,FALSE,-27,MKE
Republic,FALSE,-27,DCA
Republic,FALSE,-32,SYR
Delta,FALSE,-27,MSP
Republic,FALSE,-29,BOS
Delta,FALSE,3,ORD
Republic,FALSE,-33,MSP
Republic,FALSE,-18,BTV
Republic,FALSE,-25,CVG
Republic,FALSE,-36,RIC
Republic,FALSE,-37,CLT
Delta,FALSE,-60,DFW
Republic,FALSE,-56,STL
Republic,FALSE,-33,DCA
Republic,FALSE,-40,ILM
Delta,FALSE,0,ATL
Republic,FALSE,-37,BOS
Republic,FALSE,-22,DCA
Republic,FALSE,-37,CMH
Republic,FALSE,-37,IAH
Republic,FALSE,-43,CMH
Republic,FALSE,-35,IAD
Republic,FALSE,-35,PWM
Republic,FALSE,-47,SDF
Republic,FALSE,-37,CLE
Delta,FALSE,-33,DTW
Republic,FALSE,-46,IND
Delta,FALSE,-46,ATL
Republic,FALSE,-39,BNA
Republic,FALSE,-29,DCA
Republic,FALSE,-38,BOS
Republic,FALSE,-28,EYW
Republic,FALSE,-48,DCA
Delta,FALSE,-40,MSY
Republic,FALSE,-49,IND
Republic,FALSE,-33,CLT
Delta,FALSE,-24,MCO
Republic,FALSE,-42,ORD
Delta,FALSE,-36,ATL
Delta,FALSE,-48,MSP
Republic,FALSE,-31,ORF
Delta,FALSE,-34,RSW
Delta,FALSE,-41,BOS
Republic,FALSE,-55,DCA
Republic,FALSE,-50,PIT
Republic,FALSE,-13,BUF
Delta,FALSE,-14,MIA
Republic,FALSE,-34,AVL
Delta,TRUE,121,ORD
Republic,FALSE,-43,XNA
Republic,FALSE,-38,ROA
Delta,FALSE,-66,IAH
Republic,FALSE,-41,CMH
Republic,FALSE,-37,MCI
Delta,FALSE,-15,PBI
Delta,FALSE,18,ORD
Delta,FALSE,-11,FLL
Delta,FALSE,-5,MCO
Republic,FALSE,-47,DTW
Delta,FALSE,-25,SRQ
Republic,FALSE,-43,BDL
Republic,FALSE,-30,PIT
Republic,FALSE,-56,MEM
Republic,FALSE,-30,DCA
Republic,FALSE,-20,BOS
Republic,FALSE,-41,STL
Delta,FALSE,-41,DFW
Republic,FALSE,-32,DAY
Republic,FALSE,-53,MSP
Delta,FALSE,-19,ATL
Republic,FALSE,-26,PWM
Republic,FALSE,-28,BNA
Republic,FALSE,-43,ORF
Delta,FALSE,-38,ATL
Republic,FALSE,-26,CVG
Republic,FALSE,-18,SYR
Republic,FALSE,-18,CLT
Republic,FALSE,-22,BOS
Republic,FALSE,-38,ORD
Delta,FALSE,-13,IAH
Delta,FALSE,-25,DTW
Delta,TRUE,39,TPA
Republic,FALSE,-17,RIC
Republic,FALSE,-49,IAH
Republic,FALSE,-30,IAD
Republic,FALSE,-23,DCA
Republic,FALSE,-25,CLE
Republic,FALSE,-34,MCI
Republic,FALSE,-26,CMH
Delta,FALSE,-39,ATL
Republic,FALSE,-16,DCA
Republic,FALSE,-6,CHS
Republic,FALSE,-38,ATL
Republic,FALSE,-14,BOS
Republic,FALSE,-10,MCI
Republic,FALSE,1,JAX
Republic,FALSE,-13,CMH
Delta,FALSE,-21,ORD
Delta,FALSE,-18,MCO
Republic,FALSE,-33,STL
Republic,FALSE,-15,IND
Delta,FALSE,-19,PBI
Republic,FALSE,-29,BDL
Delta,FALSE,-35,ATL
Republic,FALSE,-21,DCA
Delta,FALSE,-30,TPA
Republic,FALSE,-19,BOS
Delta,FALSE,-22,MSP
Delta,FALSE,-24,FLL
Republic,FALSE,-33,STL
Republic,FALSE,-6,DCA
Delta,FALSE,-48,DFW
Delta,FALSE,-5,MIA
Republic,FALSE,-33,PIT
Republic,FALSE,-29,RIC
Republic,FALSE,-42,BUF
Republic,FALSE,-54,OKC
Delta,FALSE,-27,DTW
Delta,FALSE,-36,ATL
Delta,FALSE,-16,BOS
Republic,FALSE,-18,DTW
Republic,FALSE,-42,CHO
Republic,FALSE,-38,PIT
Republic,FALSE,-6,DCA
Delta,FALSE,-31,BNA
Republic,FALSE,-41,GSO
Republic,FALSE,-17,ROC
Republic,FALSE,-19,PIT
Republic,FALSE,-33,ILM
Republic,FALSE,-40,BOS
Delta,FALSE,-48,DEN
Republic,FALSE,-26,BTV
Delta,FALSE,-29,DTW
Delta,FALSE,-41,ATL
Republic,FALSE,-2,RIC
Republic,FALSE,-30,CLE
Delta,TRUE,53,ORD
Republic,FALSE,-39,IND
Republic,FALSE,-48,SDF
Republic,FALSE,-28,ATL
Republic,FALSE,-17,IND
Republic,FALSE,-10,DCA
Republic,FALSE,-56,CMH
Republic,FALSE,-33,ORD
Republic,FALSE,-45,MCI
Republic,FALSE,-39,CMH
Republic,FALSE,-19,BOS
Republic,FALSE,-18,ORD
Republic,FALSE,-67,IND
Republic,FALSE,-41,SDF
Delta,FALSE,-17,MCO
Delta,FALSE,-48,ORD
Republic,FALSE,26,OKC
Republic,FALSE,-59,TUL
Republic,FALSE,30,OMA
Delta,FALSE,-41,ATL
Delta,FALSE,-36,BNA
Delta,FALSE,-38,PBI
Republic,FALSE,-29,STL
Republic,FALSE,17,BOS
Republic,FALSE,-37,PIT
Delta,FALSE,-29,RSW
Republic,FALSE,-20,DCA
Republic,FALSE,-33,XNA
Republic,FALSE,-41,LIT
Republic,FALSE,-27,PIT
Delta,FALSE,-10,IAH
Delta,TRUE,82,MSP
Delta,FALSE,-25,DFW
Delta,FALSE,-6,MSY
Delta,FALSE,-21,TPA
Republic,FALSE,-12,IND
Delta,FALSE,-5,MIA
Delta,FALSE,-12,DTW
Delta,FALSE,-20,MCO
Republic,FALSE,1,BOS
Delta,FALSE,-8,FLL
Republic,FALSE,-15,CMH
Republic,FALSE,-31,ATL
Republic,FALSE,-6,CMH
Republic,TRUE,43,MCI
Republic,FALSE,-6,ORF
Republic,FALSE,-13,CVG
Republic,FALSE,5,DCA
Republic,FALSE,25,PIT
Delta,TRUE,32,ATL
Republic,FALSE,-5,PWM
Republic,FALSE,-10,ILM
Republic,FALSE,0,BUF
Republic,FALSE,-17,MEM
Republic,FALSE,-15,ORD
Republic,FALSE,-18,DTW
Republic,FALSE,-10,GSO
Republic,FALSE,2,BOS
Delta,FALSE,4,ORD
Republic,FALSE,-10,IAD
Republic,FALSE,-10,RIC
Delta,FALSE,-10,ATL
Republic,FALSE,9,ROC
Republic,FALSE,-25,CLE
Republic,FALSE,15,BTV
Republic,FALSE,-13,DCA
Republic,FALSE,-4,BDL
Republic,FALSE,-15,RDU
Delta,FALSE,-1,SYR
Delta,FALSE,4,BOS
Delta,FALSE,-18,DTW
Delta,FALSE,-25,MSP
Delta,FALSE,-27,DFW
Delta,TRUE,41,ATL
Delta,FALSE,-17,ORD
Delta,FALSE,-42,IAH
Republic,FALSE,-4,PIT
Republic,FALSE,-12,STL
Republic,FALSE,22,CMH
Republic,TRUE,72,BOS
Delta,FALSE,-32,MIA
Republic,TRUE,42,CLT
Delta,TRUE,76,FLL
Delta,TRUE,66,MCO
Republic,TRUE,161,RIC
Republic,TRUE,91,PIT
Republic,TRUE,94,RDU
Republic,TRUE,39,MSP
Delta,FALSE,21,DFW
Delta,TRUE,126,TPA
Delta,TRUE,121,ORD
Delta,TRUE,116,DEN
Republic,TRUE,171,BNA
Republic,TRUE,229,STL
Republic,TRUE,167,DCA
Delta,FALSE,14,DTW
Republic,FALSE,24,SDF
Republic,TRUE,123,RIC
Delta,TRUE,191,PBI
Republic,TRUE,257,CMH
Republic,TRUE,155,CHO
Republic,TRUE,159,DTW
Republic,TRUE,256,RDU
Republic,TRUE,52,DCA
Delta,TRUE,149,MSP
Republic,TRUE,220,BOS
Republic,FALSE,24,DCA
Republic,TRUE,113,CMH
Delta,TRUE,166,ATL
Republic,TRUE,58,SDF
Republic,FALSE,-18,DCA
Republic,TRUE,84,EYW
Republic,TRUE,197,GSO
Delta,TRUE,93,MSY
Republic,TRUE,238,BOS
Republic,TRUE,50,AVL
Republic,TRUE,135,IND
Delta,TRUE,72,BOS
Republic,TRUE,198,IAH
Republic,TRUE,106,CLT
Republic,TRUE,40,PIT
Delta,TRUE,95,MSP
Republic,FALSE,-20,CLT
Republic,FALSE,29,BNA
Delta,TRUE,73,IAH
Republic,TRUE,62,BDL
Delta,TRUE,92,FLL
Republic,FALSE,9,BOS
Republic,TRUE,35,BNA
Republic,TRUE,36,DAY
Delta,TRUE,109,MIA
Republic,TRUE,91,BOS
Delta,TRUE,113,ORD
Delta,FALSE,15,IAH
Delta,TRUE,123,SRQ
Republic,TRUE,125,ROA
Delta,TRUE,146,PBI
Republic,TRUE,106,DTW
Republic,TRUE,80,MEM
Delta,TRUE,106,TPA
Republic,FALSE,-8,CMH
Delta,TRUE,216,MCO
Republic,TRUE,61,CVG
Republic,TRUE,166,BUF
Delta,TRUE,168,MCO
Delta,TRUE,102,DFW
Republic,FALSE,22,CLE
Delta,TRUE,127,ATL
Republic,TRUE,50,RIC
Republic,TRUE,174,XNA
Republic,TRUE,75,ORD
Delta,TRUE,89,ATL
Republic,TRUE,52,MCI
Delta,TRUE,219,RSW
Republic,TRUE,69,DCA
Republic,FALSE,-18,DCA
Republic,TRUE,56,MCI
Republic,FALSE,-26,STL
Republic,TRUE,95,IAH
Republic,TRUE,41,ATL
Republic,FALSE,-42,RIC
Republic,TRUE,95,CHS
Republic,FALSE,-18,DTW
Republic,TRUE,126,JAX
Republic,FALSE,-42,CHO
Republic,TRUE,127,DCA
Republic,FALSE,22,PIT
Republic,FALSE,-2,DCA
Republic,TRUE,83,BDL
Republic,TRUE,50,DCA
Republic,TRUE,92,STL
Republic,FALSE,-4,PIT
Delta,TRUE,92,ATL
Republic,FALSE,-7,ROC
Delta,TRUE,50,ORD
Republic,FALSE,-10,ILM
Delta,TRUE,54,BOS
Delta,FALSE,16,BNA
Republic,FALSE,0,BTV
Republic,TRUE,35,PIT
Republic,TRUE,234,CMH
Republic,TRUE,72,OKC
Republic,FALSE,4,CLE
Delta,FALSE,27,DTW
Republic,FALSE,0,IND
Republic,TRUE,239,IAD
Republic,FALSE,-27,CMH
Republic,FALSE,1,IND
Republic,TRUE,168,BOS
Republic,FALSE,9,DCA
Republic,TRUE,57,RIC
Republic,TRUE,138,BUF
Republic,FALSE,24,ORD
Delta,TRUE,151,MIA
Delta,TRUE,58,ATL
Republic,FALSE,1,OKC
Republic,TRUE,84,GSO
Republic,FALSE,16,BOS
Republic,FALSE,-18,OMA
Delta,TRUE,33,MSP
Delta,TRUE,153,DTW
Republic,FALSE,-28,PIT
Delta,TRUE,45,MCO
Delta,FALSE,-10,BNA
Republic,TRUE,38,MCI
Republic,TRUE,111,BOS
Republic,TRUE,44,SDF
Delta,FALSE,16,ATL
Republic,TRUE,32,TUL
Republic,TRUE,90,SDF
Republic,FALSE,-7,DCA
Republic,FALSE,-10,PIT
Delta,TRUE,136,DEN
Republic,TRUE,86,ORD
Delta,FALSE,-2,TPA
Republic,TRUE,46,BOS
Delta,TRUE,79,ORD
Republic,FALSE,7,BOS
Delta,FALSE,9,MIA
Republic,FALSE,15,IND
Republic,TRUE,42,LIT
Republic,TRUE,70,STL
Republic,FALSE,19,MCI
Republic,TRUE,47,XNA
Republic,TRUE,147,CMH
Republic,FALSE,-2,PIT
Republic,FALSE,15,DCA
Delta,TRUE,84,IAH
Republic,FALSE,17,CMH
Republic,FALSE,6,ORF
Delta,TRUE,36,ATL
Delta,TRUE,105,PBI
Republic,FALSE,-14,ILM
Delta,TRUE,57,DTW
Delta,TRUE,82,MSY
Republic,FALSE,-5,ORD
Republic,FALSE,-5,DTW
Republic,FALSE,17,MEM
Republic,FALSE,15,CVG
Republic,TRUE,32,ATL
Delta,FALSE,-4,ATL
Republic,FALSE,-9,RIC
Delta,FALSE,29,ORD
Republic,FALSE,5,GSO
Republic,TRUE,37,BTV
Republic,FALSE,20,IAD
Republic,TRUE,96,CMH
Republic,TRUE,43,ROC
Delta,TRUE,107,FLL
Delta,TRUE,93,MCO
Republic,TRUE,65,BOS
Republic,FALSE,21,BDL
Republic,TRUE,84,BUF
Republic,FALSE,24,DCA
Delta,TRUE,31,BOS
Republic,TRUE,96,PWM
Republic,TRUE,46,CLE
Republic,FALSE,26,RDU
Delta,TRUE,204,RSW
Delta,TRUE,53,SYR
Republic,FALSE,-9,STL
Republic,FALSE,-17,CMH
Republic,FALSE,9,CLT
Republic,FALSE,-6,BOS
Delta,FALSE,-6,DTW
Republic,FALSE,2,DCA
Delta,FALSE,-2,ATL
Delta,FALSE,25,ORD
Delta,FALSE,15,DFW
Delta,FALSE,-19,IAH
Delta,FALSE,-12,MSP
Republic,FALSE,-17,PIT
Republic,FALSE,-4,CMH
Republic,FALSE,-8,RIC
Republic,FALSE,-4,RDU
Republic,FALSE,8,STL
Republic,FALSE,-24,RDU
Republic,FALSE,3,PIT
Republic,FALSE,-12,BOS
Republic,FALSE,-5,BNA
Delta,FALSE,-13,PBI
Delta,FALSE,-24,TPA
Delta,FALSE,1,MIA
Delta,FALSE,-25,MCO
Delta,FALSE,-14,FLL
Delta,FALSE,-13,ATL
Republic,FALSE,-19,DCA
Delta,FALSE,-7,ORD
Republic,FALSE,-22,DTW
Delta,FALSE,-31,DEN
Republic,FALSE,-29,CHO
Republic,FALSE,-11,MKE
Republic,FALSE,-25,DCA
Delta,FALSE,-23,MSP
Republic,FALSE,-27,BOS
Republic,FALSE,-37,MSP
Republic,FALSE,-19,BTV
Delta,FALSE,-19,ATL
Delta,FALSE,-19,ORD
Republic,FALSE,-11,CLT
Republic,FALSE,-22,RIC
Republic,FALSE,-19,ATL
Republic,FALSE,11,CVG
Republic,FALSE,-32,STL
Republic,FALSE,-1,GSO
Republic,FALSE,-18,DCA
Republic,FALSE,-32,ILM
Delta,FALSE,10,DFW
Republic,FALSE,-34,CMH
Republic,FALSE,-14,BOS
Republic,TRUE,56,SYR
Republic,FALSE,-22,IAD
Republic,FALSE,10,IAH
Republic,FALSE,-14,PWM
Delta,FALSE,-9,DTW
Republic,FALSE,-29,CLE
Republic,FALSE,-22,SDF
Republic,FALSE,-23,IND
Delta,FALSE,-23,ATL
Republic,FALSE,-12,BNA
Republic,FALSE,-19,BOS
Republic,FALSE,-28,DCA
Delta,FALSE,-7,MSY
Republic,FALSE,-16,CLT
Republic,FALSE,-25,ORD
Delta,FALSE,-20,MCO
Delta,FALSE,-45,MSP
Delta,FALSE,-22,ATL
Republic,FALSE,-3,SDF
Republic,FALSE,0,DCA
Republic,FALSE,3,IND
Delta,FALSE,-21,RSW
Republic,FALSE,-31,DCA
Republic,FALSE,-28,BUF
Republic,FALSE,-7,ORF
Delta,FALSE,-26,BOS
Republic,FALSE,-30,XNA
Republic,FALSE,-15,PIT
Delta,FALSE,-22,MIA
Republic,TRUE,63,EYW
Republic,TRUE,111,CMH
Delta,FALSE,-24,MCO
Republic,FALSE,-11,ROA
Delta,FALSE,-12,FLL
Republic,FALSE,-25,MCI
Delta,FALSE,2,PBI
Delta,FALSE,-11,IAH
Republic,FALSE,-9,CMH
Republic,FALSE,-21,DTW
Republic,FALSE,-28,BDL
Delta,FALSE,-27,ATL
Republic,FALSE,-29,DCA
Republic,FALSE,-34,MEM
Republic,FALSE,-18,STL
Republic,FALSE,-13,BOS
Delta,FALSE,22,SRQ
Republic,FALSE,-6,PIT
Republic,FALSE,-9,DAY
Republic,FALSE,-42,MSP
Republic,FALSE,7,BNA
Delta,TRUE,34,ORD
Delta,FALSE,0,DFW
Delta,FALSE,-5,TPA
Republic,FALSE,-13,PWM
Republic,FALSE,-25,ORF
Delta,FALSE,-16,ATL
Republic,FALSE,-14,SYR
Delta,FALSE,-22,DTW
Delta,FALSE,-2,IAH
Republic,FALSE,-3,CLT
Republic,FALSE,-34,CMH
Republic,FALSE,15,ORD
Republic,TRUE,93,AVL
Republic,FALSE,-2,IAD
Republic,FALSE,3,RIC
Republic,FALSE,0,DCA
Republic,FALSE,30,CVG
Republic,FALSE,-12,IAH
Republic,FALSE,-4,CLE
Republic,FALSE,-8,MCI
Delta,TRUE,52,ATL
Republic,FALSE,9,DCA
Republic,FALSE,-5,ORD
Republic,FALSE,-15,MCI
Republic,FALSE,28,ATL
Republic,FALSE,11,CHS
Republic,FALSE,14,JAX
Republic,FALSE,16,BOS
Republic,FALSE,6,IND
Delta,FALSE,7,ORD
Republic,FALSE,-16,STL
Republic,FALSE,12,CMH
Republic,TRUE,91,BOS
Delta,TRUE,36,PBI
Delta,FALSE,27,MCO
Delta,FALSE,2,ATL
Republic,FALSE,-27,BDL
Republic,FALSE,-13,BOS
Delta,FALSE,-2,MSP
Republic,FALSE,1,DCA
Delta,FALSE,9,TPA
Delta,FALSE,18,FLL
Delta,FALSE,17,MIA
Republic,FALSE,-3,DCA
Delta,FALSE,-19,DFW
Republic,FALSE,-5,STL
Republic,FALSE,-16,DTW
Republic,FALSE,10,RIC
Republic,FALSE,-5,PIT
Delta,FALSE,-23,DTW
Republic,FALSE,-24,OKC
Delta,FALSE,-12,ORD
Republic,FALSE,8,BUF
Delta,FALSE,5,BOS
Delta,FALSE,13,ATL
Republic,FALSE,-21,CHO
Delta,FALSE,-7,BNA
Republic,FALSE,-2,DCA
Republic,FALSE,-9,PIT
Republic,FALSE,-18,ROC
Republic,FALSE,4,ILM
Republic,FALSE,20,PIT
Delta,FALSE,-39,DEN
Republic,FALSE,-3,BOS
Republic,FALSE,11,RIC
Republic,TRUE,61,GSO
Republic,FALSE,-9,BTV
Republic,FALSE,0,IND
Delta,TRUE,31,ATL
Republic,FALSE,16,CLE
Republic,FALSE,-2,ATL
Republic,TRUE,31,IND
Republic,FALSE,16,DCA
Republic,FALSE,-4,ORD
Republic,FALSE,16,CMH
Delta,TRUE,58,DTW
Republic,FALSE,-6,MCI
Republic,FALSE,-10,ORD
