"","carrier","delayed30","delay","destination"
"650","JetBlue",TRUE,58,"BUF"
"651","JetBlue",FALSE,-2,"SYR"
"652","JetBlue",FALSE,-3,"BUF"
"653","JetBlue",FALSE,12,"BTV"
"654","JetBlue",FALSE,18,"BOS"
"655","JetBlue",TRUE,51,"ROC"
"656","JetBlue",FALSE,-8,"BQN"
"657","JetBlue",FALSE,-9,"PSE"
"658","JetBlue",FALSE,18,"PSE"
"659","JetBlue",TRUE,130,"FLL"
"660","American",FALSE,-19,"MIA"
"661","JetBlue",FALSE,-6,"PBI"
"662","JetBlue",FALSE,-6,"MCO"
"663","JetBlue",FALSE,4,"TPA"
"664","JetBlue",FALSE,13,"BQN"
"665","JetBlue",FALSE,-4,"RSW"
"666","JetBlue",FALSE,-7,"BOS"
"667","JetBlue",FALSE,-6,"SJU"
"668","American",FALSE,-13,"SJU"
"669","JetBlue",FALSE,15,"FLL"
"670","JetBlue",FALSE,-16,"BOS"
"671","JetBlue",FALSE,-7,"BUF"
"672","American",FALSE,-4,"MCO"
"673","JetBlue",FALSE,10,"MSY"
"674","American",FALSE,-21,"MIA"
"675","American",FALSE,-7,"FLL"
"676","JetBlue",FALSE,-6,"SJU"
"677","JetBlue",FALSE,-2,"ROC"
"678","JetBlue",FALSE,7,"MCO"
"679","JetBlue",FALSE,9,"SFO"
"680","JetBlue",TRUE,39,"FLL"
"681","JetBlue",FALSE,12,"SYR"
"682","American",FALSE,16,"SFO"
"683","JetBlue",FALSE,7,"SRQ"
"684","JetBlue",FALSE,0,"FLL"
"685","American",FALSE,-1,"BOS"
"686","American",FALSE,-26,"STT"
"687","JetBlue",FALSE,0,"CLT"
"688","JetBlue",FALSE,1,"PIT"
"689","JetBlue",FALSE,1,"JAX"
"690","JetBlue",FALSE,12,"SJU"
"691","JetBlue",FALSE,5,"TPA"
"692","American",FALSE,-14,"LAX"
"693","American",FALSE,-7,"MIA"
"694","JetBlue",FALSE,24,"AUS"
"695","JetBlue",FALSE,8,"BTV"
"696","JetBlue",FALSE,7,"MCO"
"697","JetBlue",FALSE,-12,"RDU"
"698","JetBlue",FALSE,0,"BOS"
"699","JetBlue",FALSE,10,"PBI"
"700","JetBlue",FALSE,-15,"LAX"
"701","JetBlue",FALSE,-5,"BUF"
"702","JetBlue",TRUE,68,"FLL"
"703","American",TRUE,70,"SJU"
"704","JetBlue",FALSE,-11,"BOS"
"705","American",FALSE,11,"MIA"
"706","JetBlue",FALSE,21,"PWM"
"707","American",FALSE,1,"LAX"
"708","JetBlue",FALSE,-10,"MCO"
"709","JetBlue",FALSE,-12,"BTV"
"710","American",TRUE,49,"SFO"
"711","JetBlue",FALSE,11,"FLL"
"712","JetBlue",FALSE,17,"HOU"
"713","JetBlue",TRUE,63,"RSW"
"714","JetBlue",FALSE,-1,"LAX"
"715","JetBlue",FALSE,-10,"BUF"
"716","American",FALSE,-11,"BOS"
"717","JetBlue",FALSE,-10,"FLL"
"718","American",TRUE,71,"LAX"
"719","JetBlue",FALSE,17,"PBI"
"720","JetBlue",FALSE,21,"ROC"
"721","JetBlue",FALSE,30,"LGB"
"722","JetBlue",FALSE,-9,"SJU"
"723","American",FALSE,-10,"LAX"
"724","JetBlue",FALSE,8,"BUR"
"725","American",TRUE,72,"MIA"
"726","JetBlue",FALSE,-12,"SEA"
"727","JetBlue",FALSE,0,"MCO"
"728","JetBlue",TRUE,40,"JAX"
"729","JetBlue",TRUE,51,"BOS"
"730","JetBlue",FALSE,-4,"SRQ"
"731","American",FALSE,-18,"MCO"
"732","JetBlue",FALSE,17,"MSY"
"733","JetBlue",FALSE,-9,"PIT"
"734","JetBlue",FALSE,6,"BUF"
"735","JetBlue",FALSE,7,"FLL"
"736","American",FALSE,-2,"MIA"
"737","JetBlue",FALSE,16,"PBI"
"738","JetBlue",FALSE,26,"TPA"
"739","American",FALSE,3,"FLL"
"740","JetBlue",FALSE,14,"MCO"
"741","American",FALSE,-2,"SFO"
"742","American",FALSE,-16,"LAX"
"743","JetBlue",FALSE,-6,"ORD"
"744","JetBlue",FALSE,-21,"SYR"
"745","JetBlue",FALSE,0,"SJU"
"746","American",FALSE,-3,"DFW"
"747","American",FALSE,-3,"SJU"
"748","JetBlue",FALSE,-8,"MCO"
"749","JetBlue",FALSE,-26,"CLT"
"750","JetBlue",FALSE,-24,"LAX"
"751","American",FALSE,-28,"LAX"
"752","JetBlue",FALSE,1,"RSW"
"753","JetBlue",FALSE,-18,"SAN"
"754","American",FALSE,-21,"BOS"
"755","American",FALSE,-17,"LAS"
"756","American",FALSE,-18,"EGE"
"757","JetBlue",TRUE,73,"RSW"
"758","JetBlue",FALSE,-8,"PBI"
"759","American",TRUE,35,"AUS"
"760","JetBlue",FALSE,-15,"FLL"
"761","JetBlue",FALSE,-22,"SJU"
"762","American",FALSE,-23,"ORD"
"763","American",FALSE,-25,"SAN"
"764","JetBlue",FALSE,-7,"PHX"
"765","JetBlue",FALSE,12,"TPA"
"766","American",FALSE,-8,"MIA"
"767","JetBlue",FALSE,1,"MCO"
"768","JetBlue",FALSE,7,"BTV"
"769","JetBlue",FALSE,-9,"FLL"
"770","JetBlue",FALSE,21,"IAD"
"771","JetBlue",FALSE,3,"SJC"
"772","American",FALSE,-37,"SEA"
"773","JetBlue",FALSE,9,"RDU"
"774","JetBlue",FALSE,9,"LGB"
"775","JetBlue",FALSE,-18,"BUF"
"776","JetBlue",FALSE,-10,"BUR"
"777","JetBlue",FALSE,-18,"LAS"
"778","JetBlue",FALSE,-11,"MCO"
"779","American",FALSE,-4,"LAX"
"780","JetBlue",FALSE,-5,"SLC"
"781","JetBlue",FALSE,12,"SMF"
"782","American",FALSE,5,"TPA"
"783","JetBlue",TRUE,55,"OAK"
"784","JetBlue",FALSE,24,"PBI"
"785","American",FALSE,-14,"BOS"
"786","American",TRUE,55,"SJU"
"787","JetBlue",FALSE,-10,"FLL"
"788","JetBlue",FALSE,18,"AUS"
"789","JetBlue",FALSE,4,"MSY"
"790","JetBlue",FALSE,7,"HOU"
"791","JetBlue",FALSE,-11,"PDX"
"792","JetBlue",FALSE,-17,"LAX"
"793","JetBlue",FALSE,5,"RSW"
"794","JetBlue",FALSE,5,"JAX"
"795","JetBlue",TRUE,87,"SFO"
"796","JetBlue",FALSE,-2,"LAS"
"797","JetBlue",FALSE,3,"DEN"
"798","JetBlue",FALSE,-17,"SJU"
"799","JetBlue",FALSE,-12,"BUF"
"800","American",FALSE,10,"LAX"
"801","JetBlue",FALSE,6,"RDU"
"802","JetBlue",TRUE,51,"TPA"
"803","JetBlue",FALSE,1,"PBI"
"804","JetBlue",FALSE,-11,"PWM"
"805","JetBlue",FALSE,-20,"BOS"
"806","JetBlue",TRUE,37,"SJU"
"807","JetBlue",FALSE,10,"SYR"
"808","JetBlue",FALSE,15,"BUF"
"809","JetBlue",FALSE,22,"BTV"
"810","JetBlue",TRUE,81,"MCO"
"811","JetBlue",TRUE,61,"ROC"
"812","JetBlue",FALSE,-17,"SJU"
"813","JetBlue",FALSE,-5,"BQN"
"814","JetBlue",FALSE,9,"SJU"
"815","American",FALSE,5,"MIA"
"816","JetBlue",FALSE,4,"PBI"
"817","JetBlue",FALSE,9,"FLL"
"818","JetBlue",FALSE,-1,"MCO"
"819","JetBlue",FALSE,10,"TPA"
"820","JetBlue",FALSE,-7,"SJU"
"821","JetBlue",FALSE,20,"RSW"
"822","American",FALSE,14,"SJU"
"823","JetBlue",TRUE,94,"BQN"
"824","JetBlue",FALSE,0,"BUF"
"825","American",FALSE,-12,"MCO"
"826","JetBlue",TRUE,64,"MSY"
"827","JetBlue",FALSE,-13,"LAX"
"828","JetBlue",FALSE,11,"FLL"
"829","JetBlue",FALSE,19,"LAS"
"830","American",FALSE,12,"MIA"
"831","American",FALSE,2,"FLL"
"832","JetBlue",FALSE,1,"SJU"
"833","JetBlue",FALSE,11,"MCO"
"834","American",FALSE,-7,"LAX"
"835","JetBlue",FALSE,-2,"ROC"
"836","American",FALSE,-6,"SFO"
"837","JetBlue",FALSE,0,"SFO"
"838","JetBlue",FALSE,0,"SYR"
"839","JetBlue",FALSE,2,"FLL"
"840","American",FALSE,-19,"STT"
"841","American",FALSE,-11,"BOS"
"842","JetBlue",FALSE,10,"CLT"
"843","JetBlue",FALSE,11,"SAN"
"844","JetBlue",TRUE,34,"SRQ"
"845","JetBlue",FALSE,4,"SJU"
"846","JetBlue",FALSE,17,"JAX"
"847","JetBlue",FALSE,-9,"ORD"
"848","American",FALSE,12,"SJU"
"849","JetBlue",FALSE,24,"TPA"
"850","American",FALSE,8,"MIA"
"851","American",FALSE,14,"LAX"
"852","JetBlue",TRUE,63,"FLL"
"853","JetBlue",FALSE,4,"BTV"
"854","JetBlue",FALSE,14,"MCO"
"855","JetBlue",FALSE,11,"BOS"
"856","JetBlue",FALSE,18,"PBI"
"857","JetBlue",TRUE,77,"PIT"
"858","JetBlue",TRUE,31,"AUS"
"859","JetBlue",FALSE,0,"BUF"
"860","JetBlue",FALSE,1,"LAX"
"861","JetBlue",FALSE,1,"PWM"
"862","American",FALSE,-27,"SFO"
"863","American",FALSE,-5,"LAX"
"864","JetBlue",TRUE,73,"RDU"
"865","JetBlue",FALSE,1,"MCO"
"866","JetBlue",FALSE,14,"SFO"
"867","JetBlue",FALSE,3,"RSW"
"868","JetBlue",FALSE,24,"FLL"
"869","JetBlue",FALSE,18,"BTV"
"870","JetBlue",FALSE,0,"HOU"
"871","American",FALSE,-7,"LAX"
"872","JetBlue",FALSE,-13,"LAX"
"873","American",FALSE,-16,"BOS"
"874","American",FALSE,-4,"MIA"
"875","JetBlue",FALSE,11,"PBI"
"876","JetBlue",FALSE,15,"FLL"
"877","JetBlue",FALSE,4,"ROC"
"878","JetBlue",FALSE,-8,"BOS"
"879","JetBlue",FALSE,26,"LGB"
"880","JetBlue",FALSE,-13,"BUR"
"881","JetBlue",TRUE,65,"BUF"
"882","JetBlue",FALSE,6,"SJU"
"883","American",FALSE,-1,"LAX"
"884","JetBlue",FALSE,-14,"MCO"
"885","JetBlue",FALSE,-8,"PWM"
"886","JetBlue",TRUE,33,"JAX"
"887","JetBlue",FALSE,8,"SRQ"
"888","American",FALSE,-21,"MCO"
"889","JetBlue",FALSE,17,"BOS"
"890","American",FALSE,28,"MIA"
"891","JetBlue",FALSE,0,"PIT"
"892","JetBlue",TRUE,80,"SEA"
"893","JetBlue",FALSE,20,"PBI"
"894","JetBlue",FALSE,20,"TPA"
"895","JetBlue",FALSE,16,"BUF"
"896","JetBlue",TRUE,34,"MSY"
"897","American",TRUE,42,"FLL"
"898","JetBlue",FALSE,3,"RSW"
"899","JetBlue",FALSE,16,"MCO"
"900","JetBlue",TRUE,60,"FLL"
"901","American",FALSE,-19,"LAX"
"902","American",FALSE,-2,"SJU"
"903","JetBlue",FALSE,8,"SJU"
"904","American",FALSE,-9,"DFW"
"905","JetBlue",FALSE,18,"ORD"
"906","JetBlue",FALSE,20,"MCO"
"907","American",FALSE,26,"SFO"
"908","JetBlue",FALSE,-16,"LAX"
"909","JetBlue",TRUE,39,"SYR"
"910","American",FALSE,-13,"LAX"
"911","American",FALSE,-36,"BOS"
"912","JetBlue",FALSE,-4,"FLL"
"913","American",FALSE,-12,"LAS"
"914","JetBlue",FALSE,-22,"SAN"
"915","American",FALSE,-14,"AUS"
"916","American",FALSE,3,"EGE"
"917","JetBlue",FALSE,30,"PBI"
"918","JetBlue",FALSE,-3,"TPA"
"919","JetBlue",FALSE,-17,"BTV"
"920","JetBlue",FALSE,10,"SJU"
"921","JetBlue",FALSE,-10,"PHX"
"922","American",FALSE,8,"ORD"
"923","JetBlue",TRUE,75,"RSW"
"924","American",FALSE,5,"SFO"
"925","JetBlue",FALSE,2,"IAD"
"926","JetBlue",FALSE,21,"FLL"
"927","American",FALSE,8,"SAN"
"928","JetBlue",FALSE,21,"MCO"
"929","JetBlue",FALSE,-15,"RDU"
"930","American",TRUE,39,"MIA"
"931","JetBlue",TRUE,94,"CLT"
"932","JetBlue",FALSE,-4,"LGB"
"933","JetBlue",FALSE,-23,"SJC"
"934","American",FALSE,-4,"SEA"
"935","JetBlue",FALSE,1,"BUF"
"936","JetBlue",TRUE,36,"BOS"
"937","JetBlue",FALSE,-22,"OAK"
"938","American",FALSE,27,"SJU"
"939","American",FALSE,-18,"LAX"
"940","JetBlue",FALSE,8,"MCO"
"941","JetBlue",FALSE,-30,"SMF"
"942","JetBlue",FALSE,25,"LAS"
"943","JetBlue",TRUE,36,"BUR"
"944","American",FALSE,4,"TPA"
"945","JetBlue",FALSE,8,"PBI"
"946","JetBlue",FALSE,-37,"SFO"
"947","JetBlue",FALSE,10,"FLL"
"948","JetBlue",FALSE,-17,"AUS"
"949","JetBlue",TRUE,46,"SLC"
"950","American",FALSE,1,"BOS"
"951","JetBlue",FALSE,-20,"HOU"
"952","JetBlue",FALSE,0,"MSY"
"953","JetBlue",FALSE,-20,"LAX"
"954","JetBlue",FALSE,8,"PDX"
"955","JetBlue",FALSE,25,"JAX"
"956","JetBlue",FALSE,1,"BOS"
"957","JetBlue",FALSE,-10,"SJU"
"958","JetBlue",FALSE,-14,"LAS"
"959","JetBlue",FALSE,9,"TPA"
"960","American",FALSE,0,"LAX"
"961","JetBlue",FALSE,-9,"BUF"
"962","JetBlue",FALSE,4,"FLL"
"963","JetBlue",FALSE,-7,"SJU"
"964","JetBlue",FALSE,-7,"SYR"
"965","JetBlue",FALSE,-3,"BUF"
"966","JetBlue",FALSE,5,"ROC"
"967","JetBlue",TRUE,94,"DEN"
"968","JetBlue",FALSE,18,"PWM"
"969","JetBlue",FALSE,13,"BOS"
"970","JetBlue",FALSE,28,"BTV"
"971","JetBlue",FALSE,-4,"PSE"
"972","JetBlue",FALSE,-4,"BQN"
"973","JetBlue",TRUE,47,"PSE"
"974","American",FALSE,-23,"MIA"
"975","JetBlue",FALSE,3,"BQN"
"976","JetBlue",FALSE,1,"RSW"
"977","JetBlue",FALSE,-4,"SJU"
"978","JetBlue",FALSE,-8,"MCO"
"979","JetBlue",FALSE,-13,"ORD"
"980","American",FALSE,-15,"SJU"
"981","JetBlue",FALSE,30,"FLL"
"982","JetBlue",FALSE,-9,"TPA"
"983","JetBlue",FALSE,-16,"BUF"
"984","JetBlue",FALSE,-28,"MSY"
"985","JetBlue",FALSE,-21,"LAS"
"986","JetBlue",FALSE,-43,"LAX"
"987","JetBlue",FALSE,-15,"FLL"
"988","JetBlue",FALSE,-7,"SJU"
"989","American",FALSE,-7,"MIA"
"990","American",FALSE,-10,"FLL"
"991","American",FALSE,22,"MCO"
"992","American",FALSE,-52,"LAX"
"993","JetBlue",FALSE,4,"IAD"
"994","JetBlue",FALSE,-8,"SRQ"
"995","American",FALSE,-44,"SFO"
"996","JetBlue",FALSE,-25,"SFO"
"997","JetBlue",TRUE,105,"PBI"
"998","American",FALSE,0,"STT"
"999","JetBlue",FALSE,-24,"CLT"
"1000","JetBlue",FALSE,5,"FLL"
"1001","JetBlue",FALSE,-1,"SYR"
"1002","JetBlue",FALSE,-8,"PIT"
"1003","American",FALSE,-10,"BOS"
"1004","JetBlue",FALSE,-28,"SAN"
"1005","JetBlue",FALSE,2,"JAX"
"1006","American",FALSE,-3,"SJU"
"1007","JetBlue",FALSE,-6,"TPA"
"1008","JetBlue",FALSE,-27,"AUS"
"1009","American",FALSE,-11,"MIA"
"1010","JetBlue",FALSE,0,"ROC"
"1011","American",FALSE,-17,"LAX"
"1012","JetBlue",FALSE,-10,"BOS"
"1013","JetBlue",FALSE,8,"BTV"
"1014","JetBlue",FALSE,-8,"BUF"
"1015","JetBlue",FALSE,13,"FLL"
"1016","JetBlue",FALSE,-18,"MCO"
"1017","JetBlue",FALSE,-18,"PWM"
"1018","JetBlue",FALSE,-27,"LAS"
"1019","JetBlue",TRUE,97,"SJU"
"1020","American",FALSE,-44,"SFO"
"1021","JetBlue",TRUE,45,"RDU"
"1022","JetBlue",FALSE,-28,"SFO"
"1023","JetBlue",FALSE,-18,"MCO"
"1024","JetBlue",FALSE,-11,"BTV"
"1025","JetBlue",FALSE,-40,"LAX"
"1026","JetBlue",FALSE,-1,"RSW"
"1027","JetBlue",FALSE,-38,"HOU"
"1028","American",FALSE,-45,"LAX"
"1029","American",TRUE,78,"LAX"
"1030","JetBlue",FALSE,-9,"SYR"
"1031","JetBlue",FALSE,-24,"LGB"
"1032","JetBlue",FALSE,9,"BUF"
"1033","American",FALSE,-20,"BOS"
"1034","American",FALSE,-24,"MIA"
"1035","JetBlue",FALSE,-17,"BOS"
"1036","JetBlue",FALSE,-3,"PBI"
"1037","JetBlue",FALSE,-10,"ROC"
"1038","JetBlue",FALSE,-13,"FLL"
"1039","JetBlue",FALSE,-5,"SJU"
"1040","JetBlue",FALSE,-20,"PWM"
"1041","JetBlue",FALSE,8,"SEA"
"1042","American",FALSE,-17,"LAX"
"1043","JetBlue",FALSE,-12,"MCO"
"1044","JetBlue",FALSE,-11,"TPA"
"1045","JetBlue",FALSE,-21,"BOS"
"1046","JetBlue",FALSE,-14,"SRQ"
"1047","JetBlue",FALSE,-8,"PBI"
"1048","American",FALSE,-15,"MCO"
"1049","JetBlue",FALSE,-1,"MCO"
"1050","JetBlue",TRUE,50,"JAX"
"1051","American",FALSE,-14,"MIA"
"1052","JetBlue",FALSE,-9,"SYR"
"1053","JetBlue",FALSE,18,"BUF"
"1054","American",TRUE,53,"FLL"
"1055","American",FALSE,-20,"SFO"
"1056","JetBlue",FALSE,20,"MSY"
"1057","American",FALSE,-40,"LAX"
"1058","JetBlue",FALSE,-16,"PIT"
"1059","JetBlue",FALSE,-16,"SJU"
"1060","JetBlue",FALSE,-21,"MCO"
"1061","American",FALSE,-33,"DFW"
"1062","JetBlue",FALSE,-12,"ORD"
"1063","JetBlue",FALSE,-54,"LAX"
"1064","JetBlue",FALSE,-18,"RSW"
"1065","American",TRUE,69,"SJU"
"1066","American",FALSE,-25,"LAX"
"1067","American",FALSE,-29,"LAS"
"1068","JetBlue",FALSE,-35,"SAN"
"1069","American",FALSE,6,"BOS"
"1070","American",FALSE,-1,"EGE"
"1071","JetBlue",FALSE,-18,"ROC"
"1072","JetBlue",FALSE,-27,"BUR"
"1073","American",FALSE,-1,"AUS"
"1074","JetBlue",FALSE,-12,"PBI"
"1075","JetBlue",FALSE,18,"CLT"
"1076","American",FALSE,-10,"ORD"
"1077","JetBlue",FALSE,19,"FLL"
"1078","American",FALSE,-19,"SAN"
"1079","JetBlue",FALSE,-19,"PHX"
"1080","American",FALSE,-11,"MIA"
"1081","JetBlue",FALSE,-16,"BTV"
"1082","JetBlue",FALSE,-5,"RDU"
"1083","American",FALSE,-13,"SFO"
"1084","JetBlue",FALSE,-17,"FLL"
"1085","JetBlue",FALSE,-21,"MCO"
"1086","JetBlue",FALSE,-26,"SJC"
"1087","JetBlue",FALSE,-32,"LGB"
"1088","JetBlue",FALSE,10,"IAD"
"1089","JetBlue",FALSE,-33,"LAS"
"1090","JetBlue",FALSE,21,"BOS"
"1091","American",FALSE,11,"SEA"
"1092","JetBlue",FALSE,-12,"BUF"
"1093","JetBlue",FALSE,-24,"OAK"
"1094","American",FALSE,-52,"LAX"
"1095","JetBlue",FALSE,-28,"SLC"
"1096","American",FALSE,12,"SJU"
"1097","JetBlue",FALSE,-14,"MCO"
"1098","JetBlue",FALSE,-3,"SMF"
"1099","American",FALSE,-17,"TPA"
"1100","JetBlue",FALSE,-35,"SFO"
"1101","JetBlue",FALSE,-16,"FLL"
"1102","American",FALSE,-11,"BOS"
"1103","JetBlue",FALSE,-18,"TPA"
"1104","JetBlue",FALSE,1,"AUS"
"1105","JetBlue",FALSE,-23,"LAX"
"1106","JetBlue",FALSE,8,"PDX"
"1107","JetBlue",FALSE,-23,"MSY"
"1108","JetBlue",FALSE,-10,"MCO"
"1109","JetBlue",FALSE,14,"HOU"
"1110","JetBlue",FALSE,-17,"SJU"
"1111","JetBlue",FALSE,-24,"DEN"
"1112","JetBlue",FALSE,-9,"FLL"
"1113","American",FALSE,-31,"LAX"
"1114","JetBlue",TRUE,44,"BOS"
"1115","JetBlue",FALSE,2,"BUF"
"1116","JetBlue",FALSE,9,"MCO"
"1117","JetBlue",FALSE,-4,"LAS"
"1118","JetBlue",FALSE,-5,"SJU"
"1119","JetBlue",FALSE,-15,"SYR"
"1120","JetBlue",FALSE,-15,"PWM"
"1121","JetBlue",FALSE,-1,"ROC"
"1122","JetBlue",FALSE,-13,"BUF"
"1123","JetBlue",FALSE,6,"BTV"
"1124","JetBlue",FALSE,9,"BOS"
"1125","JetBlue",FALSE,29,"BQN"
"1126","American",FALSE,-24,"MIA"
"1127","JetBlue",FALSE,8,"BQN"
"1128","JetBlue",FALSE,-22,"FLL"
"1129","JetBlue",FALSE,-7,"RSW"
"1130","JetBlue",FALSE,-4,"SJU"
"1131","JetBlue",FALSE,-10,"PBI"
"1132","JetBlue",FALSE,-26,"MCO"
"1133","JetBlue",FALSE,-11,"BOS"
"1134","American",FALSE,-12,"SJU"
"1135","JetBlue",FALSE,-10,"ORD"
"1136","JetBlue",FALSE,10,"BUF"
"1137","JetBlue",FALSE,-22,"MSY"
"1138","American",FALSE,-10,"MCO"
"1139","JetBlue",FALSE,-24,"LAX"
"1140","JetBlue",FALSE,-4,"FLL"
"1141","JetBlue",FALSE,-11,"LAS"
"1142","American",FALSE,-7,"FLL"
"1143","American",FALSE,-16,"MIA"
"1144","JetBlue",FALSE,-9,"IAD"
"1145","American",FALSE,-24,"LAX"
"1146","JetBlue",FALSE,-13,"SRQ"
"1147","JetBlue",FALSE,10,"SJU"
"1148","American",FALSE,-27,"SFO"
"1149","JetBlue",FALSE,-9,"SYR"
"1150","JetBlue",FALSE,-6,"FLL"
"1151","American",FALSE,-23,"STT"
"1152","American",FALSE,-16,"BOS"
"1153","JetBlue",FALSE,-1,"PIT"
"1154","JetBlue",FALSE,-14,"SJU"
"1155","JetBlue",FALSE,-7,"JAX"
"1156","American",FALSE,11,"SJU"
"1157","American",FALSE,-11,"LAX"
"1158","JetBlue",FALSE,-2,"AUS"
"1159","JetBlue",TRUE,32,"CLT"
"1160","JetBlue",FALSE,-15,"TPA"
"1161","JetBlue",FALSE,-23,"ROC"
"1162","JetBlue",FALSE,-17,"BTV"
"1163","JetBlue",FALSE,-24,"RDU"
"1164","JetBlue",FALSE,-13,"FLL"
"1165","JetBlue",FALSE,-13,"BUF"
"1166","JetBlue",FALSE,-3,"BOS"
"1167","JetBlue",FALSE,-17,"MCO"
"1168","JetBlue",TRUE,36,"SAN"
"1169","JetBlue",FALSE,-18,"LAS"
"1170","JetBlue",FALSE,6,"PWM"
"1171","JetBlue",FALSE,-26,"SFO"
"1172","American",FALSE,-11,"SFO"
"1173","JetBlue",FALSE,-6,"MCO"
"1174","American",TRUE,87,"MIA"
"1175","JetBlue",FALSE,-16,"BTV"
"1176","JetBlue",FALSE,-7,"RSW"
"1177","JetBlue",FALSE,-25,"LAX"
"1178","American",TRUE,48,"LAX"
"1179","American",FALSE,-19,"LAX"
"1180","JetBlue",FALSE,-1,"HOU"
"1181","JetBlue",FALSE,0,"BUF"
"1182","American",FALSE,-15,"BOS"
"1183","JetBlue",FALSE,-23,"PBI"
"1184","JetBlue",FALSE,6,"BOS"
"1185","JetBlue",TRUE,44,"LGB"
"1186","JetBlue",FALSE,29,"FLL"
"1187","American",FALSE,-13,"LAX"
"1188","JetBlue",FALSE,-25,"JAX"
"1189","JetBlue",FALSE,0,"MCO"
"1190","JetBlue",FALSE,-3,"SEA"
"1191","American",TRUE,44,"MIA"
"1192","JetBlue",FALSE,-14,"TPA"
"1193","JetBlue",FALSE,-16,"BOS"
"1194","JetBlue",FALSE,-7,"MCO"
"1195","American",FALSE,-17,"MCO"
"1196","American",FALSE,-25,"MIA"
"1197","JetBlue",FALSE,-17,"MSY"
"1198","JetBlue",TRUE,81,"SJU"
"1199","JetBlue",FALSE,-19,"BUF"
"1200","JetBlue",FALSE,-13,"SYR"
"1201","JetBlue",FALSE,13,"PBI"
"1202","American",FALSE,6,"SFO"
"1203","American",FALSE,-19,"LAX"
"1204","JetBlue",FALSE,-31,"ORD"
"1205","JetBlue",FALSE,-27,"SJU"
"1206","American",FALSE,-21,"SJU"
"1207","American",FALSE,28,"FLL"
"1208","JetBlue",FALSE,-12,"MCO"
"1209","JetBlue",FALSE,-34,"LAX"
"1210","JetBlue",FALSE,-8,"RSW"
"1211","JetBlue",FALSE,-15,"CLT"
"1212","American",FALSE,-25,"BOS"
"1213","JetBlue",FALSE,-16,"BUR"
"1214","American",FALSE,-13,"LAS"
"1215","JetBlue",FALSE,-21,"PBI"
"1216","American",FALSE,-1,"EGE"
"1217","American",TRUE,35,"AUS"
"1218","American",TRUE,69,"DFW"
"1219","American",FALSE,13,"LAX"
"1220","American",FALSE,-15,"ORD"
"1221","JetBlue",FALSE,-4,"ROC"
"1222","American",FALSE,-8,"SAN"
"1223","American",FALSE,1,"MIA"
"1224","American",FALSE,-10,"SFO"
"1225","JetBlue",FALSE,-2,"FLL"
"1226","JetBlue",FALSE,30,"FLL"
"1227","JetBlue",FALSE,-21,"MCO"
"1228","JetBlue",FALSE,2,"BOS"
"1229","JetBlue",FALSE,5,"IAD"
"1230","JetBlue",FALSE,-11,"LGB"
"1231","JetBlue",FALSE,27,"RDU"
"1232","JetBlue",FALSE,-5,"LAS"
"1233","American",FALSE,-4,"SEA"
"1234","JetBlue",TRUE,56,"BTV"
"1235","JetBlue",FALSE,-14,"BUF"
"1236","American",FALSE,-29,"SJU"
"1237","American",FALSE,-27,"LAX"
"1238","JetBlue",FALSE,9,"SLC"
"1239","JetBlue",FALSE,-3,"PHX"
"1240","JetBlue",FALSE,-17,"MCO"
"1241","American",FALSE,0,"TPA"
"1242","JetBlue",FALSE,-8,"SFO"
"1243","JetBlue",FALSE,-16,"TPA"
"1244","JetBlue",FALSE,-20,"FLL"
"1245","American",FALSE,-18,"BOS"
"1246","JetBlue",FALSE,-5,"AUS"
"1247","JetBlue",FALSE,-15,"LAX"
"1248","JetBlue",FALSE,-7,"HOU"
"1249","JetBlue",FALSE,1,"MSY"
"1250","JetBlue",FALSE,-9,"BOS"
"1251","JetBlue",FALSE,-24,"SJU"
"1252","American",FALSE,24,"LAX"
"1253","JetBlue",FALSE,-7,"DEN"
"1254","JetBlue",FALSE,-14,"MCO"
"1255","JetBlue",FALSE,-9,"LAS"
"1256","JetBlue",FALSE,8,"FLL"
"1257","JetBlue",FALSE,-27,"SJU"
"1258","JetBlue",FALSE,-21,"BTV"
"1259","JetBlue",FALSE,-15,"PWM"
"1260","JetBlue",FALSE,-18,"ROC"
"1261","JetBlue",FALSE,-15,"BOS"
"1262","JetBlue",FALSE,25,"SYR"
"1263","JetBlue",FALSE,28,"BUF"
"1264","JetBlue",FALSE,-23,"BQN"
"1265","JetBlue",FALSE,-27,"PSE"
"1266","JetBlue",FALSE,-12,"PSE"
"1267","JetBlue",FALSE,-5,"BQN"
"1268","American",FALSE,-27,"MIA"
"1269","JetBlue",FALSE,-10,"BQN"
"1270","JetBlue",FALSE,-1,"FLL"
"1271","JetBlue",FALSE,-6,"RSW"
"1272","JetBlue",FALSE,-11,"SJU"
"1273","American",FALSE,-17,"SJU"
"1274","JetBlue",FALSE,0,"ORD"
"1275","JetBlue",FALSE,-22,"MCO"
"1276","JetBlue",FALSE,-13,"BOS"
"1277","JetBlue",FALSE,9,"PBI"
"1278","JetBlue",FALSE,-18,"BUF"
"1279","JetBlue",FALSE,-17,"MSY"
"1280","JetBlue",FALSE,-19,"LAS"
"1281","American",FALSE,-10,"MCO"
"1282","JetBlue",FALSE,-22,"LAX"
"1283","JetBlue",FALSE,-18,"FLL"
"1284","American",FALSE,-23,"MIA"
